"id","images/0","text","likes","replies","retweets","quotes","timestamp","url"
"1149157507044130817","https://pbs.twimg.com/media/D_KgdrlW4AA-pE7.jpg","#everyday #cinema4d - ORGANIC TESTOSTERONE MILKING DAY","477","15","54","6","2019-07-11T03:24:00.000Z","https://twitter.com/beeple/status/1149157507044130817"
"1149117042974429194",,"🙃🙃🙃 #everydays","1325","12","230","10","2019-07-11T00:43:00.000Z","https://twitter.com/beeple/status/1149117042974429194"
"1148790168666685441","https://pbs.twimg.com/media/D_FSOFuW4AAZ3xp.jpg","#everyday #cinema4d - MASTER PLAN","667","5","63","0","2019-07-10T03:04:00.000Z","https://twitter.com/beeple/status/1148790168666685441"
"1148677135093108736","https://pbs.twimg.com/media/D_DH_8dU8AAJKVk.jpg","super honored to be doing some live everydays at the maxon booth for #SIGGRAPH2019!!! come say hey and tell me how to suck less!!!   🙏🙏🙏🥰🙏🙏🙏","118","4","5","0","2019-07-09T19:35:00.000Z","https://twitter.com/beeple/status/1148677135093108736"
"1148584688669339650",,".@joerogan  portfolio review.  🙏🙏🙏😂🙏🙏🙏","2100","67","166","22","2019-07-09T13:28:00.000Z","https://twitter.com/beeple/status/1148584688669339650"
"1148561041346977793",,"hahahahahhaah @joerogan   🙏🙏🙏
yewtu.be/pTZm0Y_G78M?t=8464","107","8","4","2","2019-07-09T11:54:00.000Z","https://twitter.com/beeple/status/1148561041346977793"
"1148425791002292224","https://pbs.twimg.com/media/D_AG9KeX4AEqDCa.jpg","#everyday #cinema4d - XEON7.SUPERDANK","653","10","79","5","2019-07-09T02:56:00.000Z","https://twitter.com/beeple/status/1148425791002292224"
"1148006406139891713",,"🇺🇸🇺🇸🇺🇸","21197","323","5272","404","2019-07-07T23:10:00.000Z","https://twitter.com/beeple/status/1148006406139891713"
"1147717641513185282","https://pbs.twimg.com/media/D-2DBVTW4AAVN3K.jpg","#everyday #cinema4d - DATENIGHT","700","8","64","1","2019-07-07T04:03:00.000Z","https://twitter.com/beeple/status/1147717641513185282"
"1147353930780856321","https://pbs.twimg.com/media/D-w37w_X4AAcZOU.jpg","#everyday #cinema4d - 🇺🇸🇺🇸🇺🇸","1282","19","251","7","2019-07-06T03:57:00.000Z","https://twitter.com/beeple/status/1147353930780856321"
"1146978220354539520","https://pbs.twimg.com/media/D-riWjHXUAAafWI.jpg","#everyday #cinema4d - JULY 4TH, 2032","1041","14","121","20","2019-07-05T03:04:00.000Z","https://twitter.com/beeple/status/1146978220354539520"
"1146628968998739968","https://pbs.twimg.com/media/D-mkVSxX4AAukP5.jpg","#everyday #cinema4d - POWER COMBINE","534","5","63","2","2019-07-04T03:57:00.000Z","https://twitter.com/beeple/status/1146628968998739968"
"1146266980606992386","https://pbs.twimg.com/media/D-hbq4xXYAE1ZDf.jpg","#everyday #cinema4d - ZERO.BASE9","715","4","95","2","2019-07-03T03:58:00.000Z","https://twitter.com/beeple/status/1146266980606992386"
"1145879940103069701","https://pbs.twimg.com/media/D-b7q8lXoAEWaqE.jpg","#everyday #cinema4d - INCUBATE","696","3","120","0","2019-07-02T02:20:00.000Z","https://twitter.com/beeple/status/1145879940103069701"
