everyday,Contenido,Contenido2,Imagen,Usuario,URL,fecha,comentarios,retweet,like
#everyday, , - LAST QUARTER,https://pbs.twimg.com/media/DtoBoEQVAAABN2P?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1070169689928712192,12/04/18,7,123,958
#everyday, , - EXECUTE,https://pbs.twimg.com/media/DsVr31UU0AAJ7Br?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1064375729931108352,18/11/18,7,30,395
#everyday, , - BORN AGAIN,https://pbs.twimg.com/media/DrX1PVaU8AABCcV?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1060023441548591105,11/06/18,7,97,662
,"SAN FRANCISCOOOOOOO!!!!! doing a super chill little meet up Tuesday 10/23! no talks, just tacos -- and maybe a few drinks while hanging out with a bunch of dorks debating which AI denoiser is best!!!!!!111 come say hi!!!!!!!    ",,https://pbs.twimg.com/media/DpQ4RbIUwAAaF-k?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1050526809618636800,10/11/18,7,13,155
#EVERYDAY, OVERTIME,,https://pbs.twimg.com/media/DnPsqYWXsAAx1zN?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1041436304964239371,16/09/18,7,121,1K
#everyday, , - MIDNIGHT PATROL,https://pbs.twimg.com/media/DmI5e4EUYAEXzNp?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1036454151348256769,09/02/18,7,113,906
#everyday, , - EPOX,https://pbs.twimg.com/media/Dl-gI9YWsAAaouv?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1035722612641591297,31/08/18,7,55,494
#everyday, , - VAPOR TRAIL,https://pbs.twimg.com/media/DlK-QihUcAA-tjY?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1032096970477846528,21/08/18,7,125,885
#everyday, , - SCIENTIFICALLY PERFECT EMOJI,https://pbs.twimg.com/media/DksPufiU4AISsR8?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1029936301146103808,15/08/18,7,203,1K
#everyday, , - BETWEEN WORLDS,https://pbs.twimg.com/media/Dj4huW0V4AAnDY7?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1026295462205288448,08/05/18,7,63,490
#everyday, , - RESTART,https://pbs.twimg.com/media/DjzE4xgU0AAPUdT?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1025912101892775937,08/04/18,7,133,815
#everyday, , - ARTIFICIAL SUPERGOD,https://pbs.twimg.com/media/DhoD1zZVAAA2nK6?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1016128947619319808,07/08/18,7,57,572
,"SQUAD  

This month I was inspired by the work of ",#AdobePartner,,@beeple,https://twitter.com/beeple/status/1012763614539866114,29/06/18,7,71,409
#everyday, , - LIQUID DREAM,https://pbs.twimg.com/media/Dfik15DVQAEb9NV?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1006736793625137152,06/12/18,7,68,556
#everyday, , - TETRAHYDE,https://pbs.twimg.com/media/DedddLZW0AEwWAV?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1001872514707050496,30/05/18,7,66,768
#everyday, , - CRITICAL MASS,https://pbs.twimg.com/media/Dd-PwWNUwAAXQ3R?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/999675763896004608,24/05/18,7,86,582
,new vj clipppppp!!!!!!   this one is a collab with my hero ,,,@beeple,https://twitter.com/beeple/status/998611549098004480,21/05/18,7,66,530
#everyday, , - CHROME EXTINCTION,https://pbs.twimg.com/media/DcuFqGkV0AEq5wC?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/994035495129710592,05/08/18,7,76,716
#everyday, , - YEAR OF THE DOG,https://pbs.twimg.com/media/DcKSHibVAAAxKAO?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/991516360609067009,05/01/18,7,138,938
#everyday, , - LA 2058,https://pbs.twimg.com/media/DbMXKlHXcAE3Qso?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/987158338575196161,19/04/18,7,78,720
,For those going to Coachella be sure to check out the Antarctic Dome content I was a part of using ,,,@beeple,https://twitter.com/beeple/status/985237024717312000,14/04/18,7,14,172
#everyday, , - TORONTO,https://pbs.twimg.com/media/DaN5i4HX0AA-ItC?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/982763105280319488,04/07/18,7,72,701
#everyday, , - EVERY COLOR,https://pbs.twimg.com/media/DaJEn17WAAEKYmr?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/982423240982368256,04/06/18,7,94,574
#everyday, , - VIBRANCE SURROUND,https://pbs.twimg.com/media/DZgKAjPV4AEdBjr?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/979544167952109568,29/03/18,7,81,523
,SPRING CLEANING  ,,,@beeple,https://twitter.com/beeple/status/976151652272099330,20/03/18,7,143,856
,doing a ,#FITCToronto,https://pbs.twimg.com/media/DYHHbTwUMAEhG4M?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/973278391859384320,03/12/18,7,8,150
#everyday, , - HUE SHIFT,https://pbs.twimg.com/media/DXvQD3BVQAAlOtE?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/971599797328203776,03/07/18,7,91,567
,if you like having fun and doing cool stuff that's fun then get yo butthole to , ,https://pbs.twimg.com/media/DXsb02MVAAUjhnj?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/971401114590613505,03/07/18,7,7,43
#everyday, , - BLUE VALENTINE,https://pbs.twimg.com/media/DWDBYv5VwAEcRVK?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/963983038324576256,14/02/18,7,108,714
#everyday, , - THOUSAND PERCENT SATURATED,https://pbs.twimg.com/media/DVzkU7CX0AAq1LA?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/962895774936952840,02/11/18,7,128,764
#everyday, , - EARLY RISE,https://pbs.twimg.com/media/DVUtNJwXkAAWP4u?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/960724008156135424,02/05/18,7,62,493
