Contenido,Imagen,Usuario,URL,fecha,comentarios,retweet,like,vistas
"We would love to have YOU at our next event at Beeple Studios!!! 

Enter NOW for a chance to win a free ticket to our next event, April 29th in Charleston, SC!!!  There will be artist showcase, live everyday, and print / NFT giveaways!! 

GOOD LUCK!! ",,@beeple,https://twitter.com/beeple/status/1648045674892599298,"Apr 17, 2023",108,170,1.1K,128K
AI DRAKE IN STUDIO,https://pbs.twimg.com/media/Ft4z-ITWwAAZRpo?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1647811661498134528,"Apr 16, 2023",124,288,2.4K,158K
"hey all wanted to give some background on these crazy ass masks you may have seen recently… 

A few years ago I saw some INSANE masks being used for cosplay / Halloween.  I thought these would be amazing as living sculptures that gave these personalities new context… ",https://pbs.twimg.com/media/FtyJJg5XsAIl5Am?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1647342364938182668,"Apr 15, 2023",77,131,1.4K,376K
ORGANIC GROWTH,https://pbs.twimg.com/media/FtzZ6EvXsAAL1QJ?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1647431160618680320,"Apr 15, 2023",185,315,2.2K,134K
RECURSIVE AGENTS,https://pbs.twimg.com/media/FtugPIsWIAAgFJ0?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1647086274669420544,"Apr 14, 2023",105,161,1.3K,92K
,https://pbs.twimg.com/media/FtsSBQ2akAcBSxw?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1646983069931384837,"Apr 14, 2023",33,36,391,67K
GROUP EFFORT,https://pbs.twimg.com/media/FtpCxxxWIAEDJ8D?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1646702082055983104,"Apr 13, 2023",334,1.3K,4K,379K
gm,,@beeple,https://twitter.com/beeple/status/1646529943529226240,"Apr 13, 2023",462,1.2K,6.8K,471K
"dang, NFTs hit different in times square … ",,@beeple,https://twitter.com/beeple/status/1646248132248760328,"Apr 12, 2023",272,176,2K,189K
NYC so far…,,@beeple,https://twitter.com/beeple/status/1646290925876924417,"Apr 12, 2023",274,445,2.2K,130K
"book singing 2:30 today at 180 Orchard St, New York !!! ",https://pbs.twimg.com/media/Fthp--MWwAEJsGq?format=jpg&name=900x900,@beeple,https://twitter.com/beeple/status/1646182200407216129,"Apr 12, 2023",45,38,317,60K
 NYC ,,@beeple,https://twitter.com/beeple/status/1646146133956149248,"Apr 12, 2023",67,45,902,95K
LFG,https://pbs.twimg.com/media/FtenzUFWIAAeMb-?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1645968693489283074,"Apr 11, 2023",471,1.5K,4.6K,568K
back to 30K…  ,,@beeple,https://twitter.com/beeple/status/1645767526977097728,"Apr 11, 2023",126,256,2.3K,129K
ROLE PLAYING GAME,https://pbs.twimg.com/media/FtZ6ChcXsAAF64w?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1645636901729099777,"Apr 10, 2023",109,137,1.4K,113K
"will be doing book signing in NYC Wednesday at 2:30, roll through !!!!

",,@beeple,https://twitter.com/beeple/status/1645575340297957377,"Apr 10, 2023",33,39,419,64K
,https://pbs.twimg.com/media/FtYeEMQaEAAZiJI?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1645604439858851840,"Apr 10, 2023",15,10,214,71K
"so insanely honored to be a part of this!!!    thank you so much to everyone who helped make this happen, still processing the amazing energy at the opening!!!! 

",https://pbs.twimg.com/media/FtXp39faEAA2Pne?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1645500198595043329,"Apr 10, 2023",66,63,685,100K
,,@beeple,https://twitter.com/beeple/status/1645464916843700227,"Apr 10, 2023",34,15,177,60K
DETROIT ZOO EASTER FUN-DAY 2095,https://pbs.twimg.com/media/FtUwnoYXoAIkFL4?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1645274701063766018,"Apr 9, 2023",113,166,1.5K,99K
WOW!! ,,@beeple,https://twitter.com/beeple/status/1645091037633990661,"Apr 9, 2023",34,37,432,105K
LOLOLOLOLOL — too much fun last night!!! Massive thanks to everyone who came out!!!  ,,@beeple,https://twitter.com/beeple/status/1645201744689856517,"Apr 9, 2023",104,165,746,121K
,https://pbs.twimg.com/media/FtO0YboWAAM3Gnm?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1644856634596904964,"Apr 8, 2023",67,17,571,69K
,,@beeple,https://twitter.com/beeple/status/1644842725211009024,"Apr 8, 2023",65,89,963,68K
"6DECKER-BUS!!  

you’re welcome london…. ",https://pbs.twimg.com/media/FtNZhUPXsAM-KfW?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1644756741811236866,"Apr 8, 2023",121,128,1.5K,126K
 LONDON TONIGHT,,@beeple,https://twitter.com/beeple/status/1644748135422472195,"Apr 8, 2023",166,288,2.5K,165K
,https://pbs.twimg.com/media/FtMEc30XgAEU0RA?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1644703479737229312,"Apr 8, 2023",28,31,587,74K
"NYC!!!!! Will be doing a book signing on WEDNESDAY from 2:30 -3:30 !!!!!

",,@beeple,https://twitter.com/beeple/status/1644703058813747202,"Apr 8, 2023",21,17,202,40K
BEEPLE AI SPAM BOT 2095,https://pbs.twimg.com/media/FtIOuAgWAA07dqM?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1644393013693513732,"Apr 7, 2023",85,165,1.5K,92K
PUMPED AF for this saturday ,,@beeple,https://twitter.com/beeple/status/1644352997747466244,"Apr 7, 2023",151,242,1.7K,96K
FRACTURED CONSENSUS,https://pbs.twimg.com/media/FtDMIhoWIAITdTI?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1644038575040655375,"Apr 6, 2023",100,162,1.6K,97K
Will be doing a book signing in London this Saturday at 1PM!!!! ,,@beeple,https://twitter.com/beeple/status/1644037390510485505,"Apr 6, 2023",41,37,298,56K
ROLL THROUGH!!! ,,@beeple,https://twitter.com/beeple/status/1644036959029829633,"Apr 6, 2023",8,11,88,50K
"

LONDON!!! let’s have a pint Saturday ",,@beeple,https://twitter.com/beeple/status/1643961256447975424,"Apr 6, 2023",61,52,406,55K
me just minding my own business trying to be a good boy!!!!!,https://pbs.twimg.com/media/Fs_2EC2WcAEaUz_?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1643802944280641537,"Apr 5, 2023",461,756,3.6K,315K
Beeple NFT holders!!! ,https://pbs.twimg.com/media/Fs_UFpoWIAAh0mV?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1643766107382198273,"Apr 5, 2023",41,40,326,59K
SIEZE THE MEMES,https://pbs.twimg.com/media/Fs13ZA-WcAAcCXf?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1643100716108578817,"Apr 3, 2023",385,1.1K,5.6K,333K
DONALD TRUMP PLEADING NOT GUILTY TO PUMPING NAKAMIGOS,https://pbs.twimg.com/media/Fs66gXoXwAEL4J6?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1643456327769792512,"Apr 4, 2023",376,1K,3.8K,273K
"lol, ok so how about if you crazy mofos can get this to 1E floor, I will do chapter 2 of the nakamigo’s saga. ",https://pbs.twimg.com/media/FsywdokWIAApvf8?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1642881991036002306,"Apr 3, 2023",592,1.2K,3K,686K
HAHAHAHHA YES. ,,@beeple,https://twitter.com/beeple/status/1642867192814239746,"Apr 3, 2023",72,167,859,133K
"PUMPED af for our next event!!!

This event is in collaboration with the Gibbes Museum of Art with a small number of tickets available to the public with all proceeds benefiting the museum!!   ",https://pbs.twimg.com/media/FsuzRA1XwAACNow?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1642603600714104833,"Apr 2, 2023",29,49,379,77K
PRAY,https://pbs.twimg.com/media/FswtzoOXsAAoC5R?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1642738334056185858,"Apr 2, 2023",621,1.7K,5.2K,580K
DAY ONE,https://pbs.twimg.com/media/FsrhQFkXsAAZero?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1642372685828091904,"Apr 1, 2023",78,207,2.2K,126K
HAHAHHAHAHAHHA ,,@beeple,https://twitter.com/beeple/status/1642226162310033408,"Apr 1, 2023",10,2,116,72K
OPEN AI,https://pbs.twimg.com/media/Fsmaw9tWAAIxguU?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1642013742891167745,"Mar 31, 2023",110,448,3.4K,204K
,,,,,,,,
