Contenido,Imagen,Usuario,URL,fecha,comentarios,retweet,like,vistas
"last page of my book out next week!!! 

first person who comments correctly here where this quote is from wins a free signed copy…!!! ",https://pbs.twimg.com/media/Fpk5ApuWAAAZ53p?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1628395427392368641,"Feb 22, 2023",382,106,1.6K,383K
"show is live in TWO MINUTES!!! 

",,@beeple,https://twitter.com/beeple/status/1628454202337898496,"Feb 22, 2023",13,35,99,43K
"1PM EST, come hang!!! ",,@beeple,https://twitter.com/beeple/status/1628357791097159680,"Feb 22, 2023",13,36,139,58K
WORLD WAR 3,https://pbs.twimg.com/media/FpikvxVWYAIoemr?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1628232410004353024,"Feb 21, 2023",107,286,2.3K,138K
"sorry to say that feeling does not go away. be kind to yourself ser, only YOU can share your gifts with us.  ",,@beeple,https://twitter.com/beeple/status/1628193430164709385,"Feb 21, 2023",18,19,217,59K
"ugh, be careful. Just a reminder there are no surprise mints or whitelists like this…. ",https://pbs.twimg.com/media/FpfsqabWYAAGI6o?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1628030007854485505,"Feb 21, 2023",40,65,359,60K
don't smash these please ser. ,,@beeple,https://twitter.com/beeple/status/1627987002481074176,"Feb 21, 2023",22,24,177,63K
ACCIDENT,https://pbs.twimg.com/media/Fpdxk6VXwAIVM4s?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1627895168966840320,"Feb 20, 2023",73,207,1.7K,98K
,,,,,,,,
"""VERIFIED HUMAN""",,@beeple,https://twitter.com/beeple/status/1627451497180180480,"Feb 19, 2023",152,601,3.6K,352K
"this is just the beginning, it will quickly get more granular than that with people replacing specific actors in entire films with whoever they choose...

""hmmm, tonight i think i'd rather see jason momoa as iron man."" 

...or for an extra $14, i wanna see MYSELF as john wick and…",https://pbs.twimg.com/media/FpavZYlWYAAk9pf?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1627711819304378368,"Feb 20, 2023",194,455,2.3K,1.4M
BLANK CHECK,https://pbs.twimg.com/media/FpSvRvIaMAAcWt6?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1627118276320067585,"Feb 18, 2023",138,443,2.9K,298K
OTHERSIDE,https://pbs.twimg.com/media/FpO8mZjaYAAtePr?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1626851617621544961,"Feb 18, 2023",478,1.6K,8.4K,594K
Thank you for your patience. ,https://pbs.twimg.com/media/FpI5DJmaYAA2y4x?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1626425165243641856,"Feb 16, 2023",186,603,3K,219K
FIRST VALENTINE'S DAY,https://pbs.twimg.com/media/Fo78n0haEAEuPXf?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1625514978446045184,"Feb 14, 2023",109,350,2.4K,121K
BLUR AIRDROP DICK-MEASURING CONTEST ,https://pbs.twimg.com/media/FpBM13LaUAMLBAn?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1625883963767267329,"Feb 15, 2023",222,741,5K,329K
Amazing to see truly committed collectors like this helping educate others about the value of digital art and push the space forward… ,https://pbs.twimg.com/media/Fo3ktS-aMAAWRYh?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1625455090042798082,"Feb 14, 2023",24,59,343,86K
UNIDENTIFIED FLYING OBJECT,https://pbs.twimg.com/media/Fo2vFutWAAACrLc?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1625147664613638144,"Feb 13, 2023",224,427,3.1K,174K
SHELL OF A HUMAN,https://pbs.twimg.com/media/For2RAaakAYZsXH?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1624381403600392192,"Feb 11, 2023",134,369,3.6K,183K
TWOTERTES live at ,,@beeple,https://twitter.com/beeple/status/1624729731802488832,"Feb 12, 2023",146,633,1.4K,152K
YEA BOIIII ,,@beeple,https://twitter.com/beeple/status/1624187655050395649,"Feb 10, 2023",20,44,179,67K
WEIRD NEW META,https://pbs.twimg.com/media/FonBnyUXwAkKjPu?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1624042042916577280,"Feb 10, 2023",150,422,2.9K,175K
HYPER-ORDINAL,https://pbs.twimg.com/media/FokvfRmaIAE33lE?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1623881579335651328,"Feb 9, 2023",73,192,1.8K,115K
,https://pbs.twimg.com/media/FoitCBYWAAQ6CNn?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1623841149546037249,"Feb 9, 2023",20,33,161,54K
 YESSSS ,https://pbs.twimg.com/media/FohG_H-WIAAESQr?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1623715009405628416,"Feb 9, 2023",14,16,163,50K
AI WAR,https://pbs.twimg.com/media/Fof--ZpakAAp6eZ?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1623546737125388288,"Feb 8, 2023",118,526,3.1K,161K
 pumped af ,,@beeple,https://twitter.com/beeple/status/1623364984666263553,"Feb 8, 2023",15,12,88,43K
NEW NORMAL,https://pbs.twimg.com/media/Foa13cTX0AIVA5X?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1623184737694019584,"Feb 7, 2023",120,341,2.1K,156K
SELF-FEEDING CHICKENS 3091,https://pbs.twimg.com/media/FoVsORVXwAAgbQu?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1622822236968169473,"Feb 6, 2023",67,186,1.2K,72K
,https://pbs.twimg.com/media/FoTBPNkWAAE5JJw?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1622759292951490560,"Feb 6, 2023",17,38,233,57K
Amazing to see the community stepping up here!!!  ,,@beeple,https://twitter.com/beeple/status/1623107218567581697,"Feb 7, 2023",22,74,304,59K
,,@beeple,https://twitter.com/beeple/status/1622656335530663949,"Feb 6, 2023",10,35,134,50K
"OKK WTF!!  this is INSANE!  people using social engineering to jedi-mindfuck AI into doing things it was ""forbidden"" from doing...

** fast forward twenty years to someone tricking alexa into murdering their cousin for better engagement on tiktok 4** 

GM

",,@beeple,https://twitter.com/beeple/status/1622644808077410318,"Feb 6, 2023",37,92,357,47K
DAWN OF CHECK,https://pbs.twimg.com/media/FoQiosLXEAEG-ah?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1622459994376388610,"Feb 5, 2023",407,2.3K,9.1K,554K
BUFFER OVEFLOW,https://pbs.twimg.com/media/FoK_RgGXEAA564y?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1622069128079998983,"Feb 4, 2023",72,141,1.5K,90K
EVERYTHING ALWAYS,https://pbs.twimg.com/media/FoGPckmX0AAFIEV?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1621735066681352193,"Feb 3, 2023",95,233,1.9K,123K
how big is your checkmark?,https://pbs.twimg.com/media/FoBFe0hXwAAJIfQ?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1621372265945305097,"Feb 2, 2023",335,716,4.2K,379K
SHIT YESSS!!! Excited to be presenting at the ,,@beeple,https://twitter.com/beeple/status/1621192514786021376,"Feb 2, 2023",76,143,679,168K
"GM!!   today was the original deadline for artist's submissions for the gallery opening!!   

but due to a massive amount of last second (u fockers!!)  interest we have decided to extend this until Friday 2/3 11:59pm EST!!!!  

SHOW US YER ART!!  ",,@beeple,https://twitter.com/beeple/status/1620805889191215106,"Feb 1, 2023",167,79,420,62K
GM,https://pbs.twimg.com/media/Fn779LWWIAE56GG?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1621010316002992128,"Feb 1, 2023",705,537,4.5K,387K
GARFPILE,https://pbs.twimg.com/media/Fn2yPf3WQAgu4r1?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1620647425567498244,"Jan 31, 2023",79,138,1.1K,58K
"ugh, be careful out there. Someone being as a-hole with this fake site ",https://pbs.twimg.com/media/Fn2VrPSWIAE1ebO?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1620616015444058112,"Jan 31, 2023",43,43,227,51K
