Contenido,Imagen,Usuario,URL,fecha,comentarios,retweet,like,vistas
X IS COMING,https://pbs.twimg.com/media/F1xfmVnXoAAe7PJ?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1683325903298781184,"Jul 23, 2023",726,1.8K,14K,1.1M
the movie is finally out!!!  someone told me it was coming out that weekend during the everyday. ,https://pbs.twimg.com/media/F1uPWaxXoAAEupn?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1683177736460722178,"Jul 23, 2023",41,93,514,97K
CRYSTAL CLEAR DARKNESS,https://pbs.twimg.com/media/F1sWFZGXgAAdzmI?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1682963559553159168,"Jul 22, 2023",133,393,2.3K,115K
FUTURE GRAFFITI,https://pbs.twimg.com/media/F1nMzmsWcAAY871?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1682601127823409152,"Jul 21, 2023",179,370,2.4K,135K
CASE 729,https://pbs.twimg.com/media/F1iDS0FXwAA1OBk?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1682238825987207170,"Jul 20, 2023",175,491,2.2K,147K
INFINTE CHOICE,https://pbs.twimg.com/media/F1bfoM3XoAA7E1U?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1681778122385915907,"Jul 19, 2023",285,610,3.7K,213K
how big is yer jpg bro???,https://pbs.twimg.com/media/F1W4Xt1X0AAQOGL?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1681452760531628032,"Jul 18, 2023",510,613,4.5K,334K
"hahahhahaha wow, did not expect that question. ",,@beeple,https://twitter.com/beeple/status/1681407418981335057,"Jul 18, 2023",660,683,4.2K,576K
I was on Bloomberg TV this afternoon talking about the current state of the jpgs and whatnot!!!  ,,@beeple,https://twitter.com/beeple/status/1681405279630442519,"Jul 18, 2023",87,153,837,118K
OPEPEN ARMY ,https://pbs.twimg.com/media/F1SlgYjWAAAN-mJ?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1681151241987018752,"Jul 17, 2023",305,691,3.6K,275K
,,@beeple,https://twitter.com/beeple/status/1681367373666762759,"Jul 18, 2023",79,91,528,89K
how the hell did we get here?!? ,https://pbs.twimg.com/media/F1Q7KQxWYAAL4EE?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1681060213837774848,"Jul 17, 2023",27,66,304,52K
FOR THE CULTURE,https://pbs.twimg.com/media/F1M2Q2mXoAcbrLt?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1680747042732212224,"Jul 16, 2023",677,1.5K,7K,777K
COLD COMFORT,https://pbs.twimg.com/media/F1H2tMQWAAMIJxQ?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1680395528830320641,"Jul 15, 2023",70,167,1.1K,80K
"huge thanks to everyone who came out, super fun connecting and meeting new peeps!!! ",https://pbs.twimg.com/media/F1FLxhqWwAMV7yg?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1680365685250179072,"Jul 15, 2023",35,62,443,76K
KEDA VETTU,https://pbs.twimg.com/media/F1CabweWAAIyFHP?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1680012697415426048,"Jul 14, 2023",101,204,1.2K,80K
TGIF indeed...  come blow off some steam. ,,@beeple,https://twitter.com/beeple/status/1679947352788852736,"Jul 14, 2023",28,61,277,58K
you never know who yer gonna run into at beeple studios... ,,@beeple,https://twitter.com/beeple/status/1679901938920435714,"Jul 14, 2023",69,107,664,74K
THE BULL IS BACK,https://pbs.twimg.com/media/F09_IBRXoAAxej3?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1679700970572218369,"Jul 13, 2023",384,947,5.2K,276K
"ok, WOW!!  what an amazing sculpture made from the everydays book!!!   massive honor!!!!!!!11  ",,@beeple,https://twitter.com/beeple/status/1679541465813245978,"Jul 13, 2023",35,54,306,54K
,,@beeple,https://twitter.com/beeple/status/1679648191027769345,"Jul 13, 2023",46,70,416,65K
SHINY NEW TOY,https://pbs.twimg.com/media/F042gHVWcAEuaQe?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1679339645346168837,"Jul 12, 2023",114,192,1.3K,87K
TATE AND TUCKER,,@beeple,https://twitter.com/beeple/status/1678977247775014912,"Jul 11, 2023",138,84,898,123K
RATE LIMIT,https://pbs.twimg.com/media/F0ujEq-WIAAQbEH?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1678614857740853249,"Jul 10, 2023",143,352,2.4K,117K
LA FORESTA,https://pbs.twimg.com/media/F0nUPBYWcAgddnm?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1678105828967043078,"Jul 9, 2023",78,165,1.2K,71K
PULLING ZUCK'S THREADS,https://pbs.twimg.com/media/F0iB9LbWwAE02dp?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1677734496018341888,"Jul 8, 2023",124,308,2K,107K
,,,,,,,,
GREEN BARS,https://pbs.twimg.com/media/F0dRZvSWIB0Glie?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1677398897935654938,"Jul 7, 2023",109,224,1.3K,82K
DOOB. ,https://pbs.twimg.com/media/F0Yoci7WAAEMYUZ?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1677072392839913472,"Jul 6, 2023",102,160,1.1K,90K
so pumped for the event tonight at castello di rivoli!!! ,,@beeple,https://twitter.com/beeple/status/1676892709561282562,"Jul 6, 2023",92,103,750,89K
"watch our talk at castello live, NOW!!! ",,@beeple,https://twitter.com/beeple/status/1676989293254803476,"Jul 6, 2023",16,36,89,27K
EXIT LIQUIDITY,https://pbs.twimg.com/media/F0Tg6oTWwAACSyH?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1676712301599047682,"Jul 5, 2023",157,372,2K,127K
"FUCK THE FLOOR PRICES, LET'S COME TOGETHER AS HUMANS AND INTERACT AS AN ACTUAL COMMUNITY 

JOIN US -- July 14th, 6-9pm for the next community night at the studio!!!   admission is free and we'll have artist's showcase, live everyday, and more!!   register now as we only have a…",,@beeple,https://twitter.com/beeple/status/1676691141343731712,"Jul 5, 2023",120,177,1K,166K
JOEY CHESTNUT EATING TWO MORE GIANT WEINERS,https://pbs.twimg.com/media/F0OWm69WwAIJsWk?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1676349333581578243,"Jul 4, 2023",102,178,1.2K,99K
MASS CAPITULATION EVENT,https://pbs.twimg.com/media/F0JMhCFXsAcXYiH?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1675986338867212288,"Jul 3, 2023",130,232,1.5K,101K
very honored to have this piece in the permanent collection at Castello!!! our first museum donation!! ,,@beeple,https://twitter.com/beeple/status/1675844599158394884,"Jul 3, 2023",41,78,258,44K
FRANCE IS BROKEN,https://pbs.twimg.com/media/Fz9-eczXsAAG5pT?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1675196878584004608,"Jul 1, 2023",146,427,2.4K,152K
SQUIGS FOREVER ,https://pbs.twimg.com/media/F0ECCeEXoAEwcqW?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1675622789712166912,"Jul 2, 2023",127,263,1.7K,136K
