Contenido,Imagen,Usuario,URL,fecha,comentarios,retweet,like,vistas
 DEC. 11 ,,@beeple,https://twitter.com/beeple/status/1335053744686436352,"Dec 4, 2020",3,8,83,
not the droids you're looking for,https://pbs.twimg.com/media/EoXeYdSWMAA3uC2?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1334717612174036992,"Dec 3, 2020",16,99,1.3K,
HOMERLANDER,https://pbs.twimg.com/media/EoNQAIMXUAAqRAI?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1333998022464778240,"Dec 1, 2020",48,874,9.4K,
well now i'm telling you to save your money *until*  DECEMBER 11TH.  ,,@beeple,https://twitter.com/beeple/status/1333949600034648065,"Dec 1, 2020",4,5,52,
ALL TIME HIGH ,https://pbs.twimg.com/media/EoIGAo-XIAENyb2?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1333636005694418944,"Nov 30, 2020",29,140,1.8K,
CYBER MONDAY,https://pbs.twimg.com/media/EoC9wtqWEAM0Rwh?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1333274249683984384,"Nov 29, 2020",26,292,2.5K,
DECEMBER 11TH   ///  ,,@beeple,https://twitter.com/beeple/status/1333123932489179141,"Nov 29, 2020",11,34,252,
breath control.,https://pbs.twimg.com/media/En9YzOpXUAAa_S7?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1332881752407339008,"Nov 28, 2020",14,143,1.6K,
RUDY THE REDNOSED CHODEBANGER,https://pbs.twimg.com/media/En4qtkMXMAEL36m?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1332549555594915842,"Nov 27, 2020",20,61,954,
 FUCKING YESSSSS,,@beeple,https://twitter.com/beeple/status/1332441845314576387,"Nov 27, 2020",1,6,169,
W.A.T.,https://pbs.twimg.com/media/EnuQMUKWMAEHcuT?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1331817899783282689,"Nov 25, 2020",79,388,3.1K,
CORNUCOPIA,https://pbs.twimg.com/media/EnzgfCFW8AEKo8g?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1332186627494572033,"Nov 26, 2020",16,79,1.3K,
THE OTHER SIDE,https://pbs.twimg.com/media/EnpMpGQWMAAu6qT?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1331460958401814530,"Nov 24, 2020",8,96,1.5K,
PS5000,https://pbs.twimg.com/media/Enj9_eaWEAYgTCF?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1331093142175625217,"Nov 23, 2020",32,240,2.7K,
LEGO SPIDERMAN 2020,https://pbs.twimg.com/media/Ene2AjmXIAcOBFs?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1330733702054375426,"Nov 22, 2020",13,238,2.9K,
THE HERO WE DESERVE,https://pbs.twimg.com/media/EnZhgkNW4AIQhQW?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1330359520200167430,"Nov 21, 2020",21,180,1.4K,
BETWEEN WORLDS,https://pbs.twimg.com/media/EnUPOujXYAEYiLH?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1329986038765412355,"Nov 20, 2020",15,232,2.5K,
BULL RUN,https://pbs.twimg.com/media/EnPTsv2XUAEeOFN?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1329639429900787714,"Nov 19, 2020",124,770,5.9K,
