Contenido,Imagen,Usuario,URL,fecha,comentarios,retweet,like,vistas
check out ,https://pbs.twimg.com/media/EUI17nyU0AA2YPJ?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1252233055403601920,"Apr 20, 2020",1,3,32,
ANTIDOTE,https://pbs.twimg.com/media/EWA_-hTWsAAN2dM?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1252071130598453248,"Apr 19, 2020",13,309,2.5K,
LUNCH BREAK,https://pbs.twimg.com/media/EV8AgiYXgAEh-9P?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1251719818509717506,"Apr 18, 2020",11,409,3.7K,
LIBERATE BIDEN!,https://pbs.twimg.com/media/EV2fVkRXgAE-Uzd?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1251331556356100098,"Apr 17, 2020",13,82,1.1K,
JABBA AFTERBIRTH,https://pbs.twimg.com/media/EVxrE-5WsAIi3OD?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1250992542604197890,"Apr 16, 2020",36,235,2.2K,
HUMAN NATURE,https://pbs.twimg.com/media/EVsfDMjXgAEK6-A?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1250628102667096071,"Apr 15, 2020",12,115,1.3K,
BATMAN v. THE CORONAVIRUS BAT,https://pbs.twimg.com/media/EVm_MfZXYAMcYeF?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1250241982808707072,"Apr 14, 2020",17,387,2.7K,
great breakdown on how i use the golden ratio for nipple placement.  ,https://pbs.twimg.com/media/EVkKPhvWAAEX1JF?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1250041796991868928,"Apr 14, 2020",11,36,527,
2020 EASTER BUNNY,https://pbs.twimg.com/media/EVc1twJWkAEzH1C?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1249526546496458752,"Apr 12, 2020",26,376,2.9K,
BREATHE,https://pbs.twimg.com/media/EViHF8wXYAEQA8c?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1249897754828124161,"Apr 13, 2020",16,363,3.2K,
VIBECITY,https://pbs.twimg.com/media/EVX12--WoAEJuXG?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1249174899844931585,"Apr 11, 2020",27,512,3.9K,
INFECTED CULTURE,https://pbs.twimg.com/media/EVSpsVEWAAAKUAR?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1248810715504414720,"Apr 10, 2020",39,1.1K,9.3K,
,,@beeple,https://twitter.com/beeple/status/1248612446853455877,"Apr 10, 2020",16,212,1.5K,
ORIGINAL TIGER KING,https://pbs.twimg.com/media/EVNYRXVWkAIbWNI?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1248438701174202368,"Apr 9, 2020",9,274,2.3K,
ANTIBODY PRODUCTION,,@beeple,https://twitter.com/beeple/status/1247969578996641793,"Apr 8, 2020",289,6.9K,35K,
JOE-JOE 2020 ,https://pbs.twimg.com/media/EVDSTZjWAAAzJf0?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1247728719541743618,"Apr 7, 2020",15,222,1.6K,
NASTY MOTHERFUCKER ,https://pbs.twimg.com/media/EU-Ncn8UwAAZ2ls?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1247372927856775168,"Apr 6, 2020",23,342,2.5K,
ANTIBODY,https://pbs.twimg.com/media/EU4zSojXkAA4fOQ?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1246990691655471104,"Apr 5, 2020",16,496,3.7K,
DISTANT LIGHT ,https://pbs.twimg.com/media/EUznW_LWAAE7pf2?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1246625755876003842,"Apr 4, 2020",11,230,2K,
COVID-19 OFFENSIVE SQUAD-3,https://pbs.twimg.com/media/EUual52XsAIBeVr?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1246260221833609216,"Apr 3, 2020",11,323,2.4K,
,,@beeple,https://twitter.com/beeple/status/1246050747743076352,"Apr 3, 2020",1,2,152,
remember when we had nature?  ,https://pbs.twimg.com/media/EUpSFsBXgAEYrWR?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1245898745688068096,"Apr 2, 2020",20,347,2.6K,
TIGER KING ,https://pbs.twimg.com/media/EUkemePXsAA9Yg4?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1245560615776780289,"Apr 1, 2020",16,155,1.5K,
OMNIPRESENT ,https://pbs.twimg.com/media/EUe_AvMXkAEKqer?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1245174053138239488,"Mar 31, 2020",15,441,2.7K,
GROUND ZERO,https://pbs.twimg.com/media/EUaCvMCX0AMrXqd?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1244826826817536006,"Mar 30, 2020",8,235,2K,
VIRUS-FREE UTOPIA,https://pbs.twimg.com/media/EUUmi4PXkAIV1gr?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1244443488327995392,"Mar 29, 2020",24,209,1.9K,
TOM HANKS OUT OF QUARANTINE,https://pbs.twimg.com/media/EUPhwYHXsAALaN0?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1244086590852530176,"Mar 28, 2020",35,543,4.5K,
THE BATTLE OF COVID,,@beeple,https://twitter.com/beeple/status/1243564709380534276,"Mar 27, 2020",168,8.6K,30K,
SUPER-SPREADER,https://pbs.twimg.com/media/EUFZkq5XgAAAKIJ?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1243373771156848642,"Mar 26, 2020",10,156,1.4K,
CODE RED,https://pbs.twimg.com/media/EUAQprHXkAAxGos?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1243012267215654913,"Mar 25, 2020",25,460,3.9K,
MESSY REALITY,https://pbs.twimg.com/media/ET65uMvWkAAyUIJ?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1242634827104477184,"Mar 24, 2020",11,394,2.4K,
we'll find out this fall.  ,,@beeple,https://twitter.com/beeple/status/1242955393367711745,"Mar 25, 2020",1,21,591,
LATE CAPITALISM,https://pbs.twimg.com/media/ET2EvvgX0AA67o_?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1242295123892936705,"Mar 23, 2020",24,409,2.6K,
THE BATTLE OF COVID,https://pbs.twimg.com/media/ETw_CroXYAITQiP?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1241937288780800008,"Mar 22, 2020",32,1K,5.3K,
" fucking amazing.  a dude who wrote a render engine is a superhero...

about time!!  ;)",https://pbs.twimg.com/media/EThMavAVAAEpipU?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1240995220445069314,"Mar 20, 2020",4,11,191,
PERFECT ENEMY,https://pbs.twimg.com/media/EThdFeLWsAApSXK?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1240846261873528839,"Mar 19, 2020",16,406,2.7K,
NO SIGNAL,https://pbs.twimg.com/media/ETcDAxWXYAEy4_a?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1240463673841332224,"Mar 18, 2020",7,195,1.7K,
1000 / 10 ,,@beeple,https://twitter.com/beeple/status/1240796017785810945,"Mar 19, 2020",3,8,338,
HEALTHCARE WORKERS ,https://pbs.twimg.com/media/ETW1hhiXsAIuHii?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1240097012521086978,"Mar 17, 2020",18,377,2.8K,
right back at you fam!!  ,,@beeple,https://twitter.com/beeple/status/1240063383912710144,"Mar 17, 2020",1,1,57,
DON'T TOUCH,https://pbs.twimg.com/media/ETRwp2TXkAEbOvB?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1239739696479178753,"Mar 16, 2020",36,640,4.2K,
HUMANITY v. CORONAVIRUS,https://pbs.twimg.com/media/ETMzyUjXsAA4ikI?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1239392915899781120,"Mar 15, 2020",38,962,5.6K,
UNITED STATES OF TOILET PAPER,https://pbs.twimg.com/media/ETHkmFDXYAAJjcy?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1239022830282575873,"Mar 14, 2020",23,706,3.5K,
NATURAL REBOOT,https://pbs.twimg.com/media/ETCWoCrXkAIeP6u?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1238657220163837952,"Mar 13, 2020",15,141,1.5K,
,,,,,,,,
let's chill for a sec and look at this care-free baby goat ,https://pbs.twimg.com/media/ES4EUbWXkAE2nCB?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1237931942676496391,"Mar 11, 2020",31,256,2K,
tom hanks beating the shit out of coronavirus ,https://pbs.twimg.com/media/ES9TwLjWsAEW0Ua?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1238300953088004096,"Mar 12, 2020",164,5.9K,40K,
BILLIONAIRES,https://pbs.twimg.com/media/ESzIvFdU0AMutei?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1237585304392880128,"Mar 10, 2020",16,245,2.2K,
ESCAPE VELOCITY,https://pbs.twimg.com/media/ESt7DrzXYAAhRO6?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1237218046441390082,"Mar 9, 2020",9,110,1.3K,
THERAPY,https://pbs.twimg.com/media/ESopKc3XgAAWOGq?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1236846598656794627,"Mar 8, 2020",15,419,2.9K,
DALLASSSSSSSSSSSSSSSSSSSS  ,,@beeple,https://twitter.com/beeple/status/1237028648059834370,"Mar 9, 2020",3,9,114,
 ,https://pbs.twimg.com/media/ESZoJ2bXsAAO_UG?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1235790717760540672,"Mar 5, 2020",21,220,2K,
 BIDEN 2060,https://pbs.twimg.com/media/ESUeLmoX0AAaws8?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1235426994399186944,"Mar 4, 2020",21,121,1K,
HAHAHAHAHAHA. true story. ,,@beeple,https://twitter.com/beeple/status/1235280407496622080,"Mar 4, 2020",5,16,505,
DONKEY KONG WARFARE ,https://pbs.twimg.com/media/ESPLgQ7X0AA8jjC?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1235055482403835905,"Mar 3, 2020",17,472,3K,
 ,https://pbs.twimg.com/media/ESJz0GCU4AAYXsI?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1234677012926586880,"Mar 2, 2020",15,191,1.2K,
 ,https://pbs.twimg.com/media/ESEqCMHXYAES610?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1234314044053610496,"Mar 1, 2020",12,178,1.4K,
 JOE BIDEN'S TWISTED DARK FANTASY,https://pbs.twimg.com/media/ER_favGW4AMn_g4?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1233952201703395328,"Feb 29, 2020",14,102,994,
