Contenido,Imagen,Usuario,URL,fecha,comentarios,retweet,like,vistas
SPIDEN 2020,https://pbs.twimg.com/media/Egy4jwKWsAAGUGf?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1300617919265738753,"Aug 31, 2020",19,167,1.8K,
DR MARIO 2020 ,https://pbs.twimg.com/media/EguHLVIXYAARBlz?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1300281658260819968,"Aug 30, 2020",6,249,2.3K,
"FUCK.

not only was this mf’s art god damn amazing but the amount he did the last 4 years without telling anyone he had cancer is one last tomahawk dunk of pure motivation straight to the fucking gut.  

dude’s most epic and inspiring performance was his real life.  ",https://pbs.twimg.com/media/EgogMoMWkAEYAfm?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1299887665421127681,"Aug 29, 2020",9,370,3.7K,
TRIP BALLS,https://pbs.twimg.com/media/EgjxhcoWsAAJgrY?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1299554342987591680,"Aug 28, 2020",22,242,2.3K,
MOBILIZE,https://pbs.twimg.com/media/EggtdxtUwAAAsiO?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1299338504690860037,"Aug 28, 2020",10,137,1.5K,
RNC 2020 ,,@beeple,https://twitter.com/beeple/status/1298720949458493443,"Aug 26, 2020",39,541,3.1K,
GOAT FLU ,,@beeple,https://twitter.com/beeple/status/1298483811907514368,"Aug 25, 2020",4,99,1.2K,
CYBORG TRAPPER KEEPER,https://pbs.twimg.com/media/EgPSA1NXgAMWsex?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1298112061067722753,"Aug 24, 2020",18,259,2.4K,
ESSENTIAL WORKERS,https://pbs.twimg.com/media/EgKDyH_X0AEkVLi?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1297745634599079936,"Aug 23, 2020",12,242,2.4K,
EMOJI INFESTATION,,@beeple,https://twitter.com/beeple/status/1297018373725978625,"Aug 21, 2020",39,1.9K,10K,
NEW PIPE ,https://pbs.twimg.com/media/EgE1CtLXsAIu7Bs?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1297376923413250048,"Aug 22, 2020",13,486,4.2K,
THE FINAL PRESIDENT IS BORN,https://pbs.twimg.com/media/Ef6mqRGX0AEx-yH?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1296657765142757381,"Aug 20, 2020",15,139,1.6K,
POWER,,@beeple,https://twitter.com/beeple/status/1295926803492737025,"Aug 18, 2020",5,168,1.8K,
STAND TOGETHER ,,@beeple,https://twitter.com/beeple/status/1296295599357272065,"Aug 19, 2020",34,349,2.8K,
"at least someone is getting to enjoy my visuals in 2020!!   

",,@beeple,https://twitter.com/beeple/status/1295718199942578178,"Aug 18, 2020",15,37,603,
GO POSTAL ,https://pbs.twimg.com/media/EfrFoBuWsAE1Wpr?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1295565283080450052,"Aug 17, 2020",16,266,1.9K,
do you ever think about the day when we're wearing AR 24/7 and you could literally walk through your entire life and this is how it would look.  i wonder how it would effect people's attitude / actions if they felt they were in a painting.  ,,@beeple,https://twitter.com/beeple/status/1295407925901524994,"Aug 17, 2020",35,158,1.1K,
JOETOPIA,https://pbs.twimg.com/media/Efl2EPeWAAATCXt?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1295196379615309829,"Aug 16, 2020",50,234,2.1K,
COVID-92,https://pbs.twimg.com/media/EfgpJHSXkAADBAQ?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1294830651787694080,"Aug 15, 2020",5,149,1.8K,
AMAZON RAINFOREST 2075,https://pbs.twimg.com/media/Efbpm4EXsAQ9RCt?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1294479884820062211,"Aug 14, 2020",17,342,3K,
,,,,,,,,
KEANU VACCINE PRODUCTION PHASE 3  ,https://pbs.twimg.com/media/EfMF6tgWAAEp9MO?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1293384734844780550,"Aug 11, 2020",58,441,3.4K,
THE PASSION OF THE ELON,,@beeple,https://twitter.com/beeple/status/1294115617847611393,"Aug 13, 2020",24,298,2.3K,
