Contenido,Imagen,Usuario,URL,fecha,comentarios,retweet,like,vistas
,https://pbs.twimg.com/media/FH_TMSXWYAIbAtT?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1477131416743956483,"Dec 31, 2021",193,209,3.3K,
BLESSED,https://pbs.twimg.com/media/FH-k7twWQAQvPpy?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1477080552826146825,"Dec 31, 2021",207,312,3.7K,
NON-FUNGIBLE,https://pbs.twimg.com/media/FH6TMBIWQAMhyei?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1476779913852170248,"Dec 30, 2021",241,435,4.9K,
,https://pbs.twimg.com/media/FH4YHyEWQAE2UNN?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1476709037752389633,"Dec 30, 2021",49,108,605,
,,@beeple,https://twitter.com/beeple/status/1476602750041530378,"Dec 30, 2021",30,63,216,
BIRTH OF A MUTANT,https://pbs.twimg.com/media/FH1JkVpXoAANrlk?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1476417194535931907,"Dec 29, 2021",706,1.8K,17K,
EVERYTHING,https://pbs.twimg.com/media/FHtxoASXMAI6Wog?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1475898504690159621,"Dec 28, 2021",217,547,6.1K,
SEVEN TRILLIONTH BARREL,https://pbs.twimg.com/media/FHo3kDlXoAsgKP3?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1475554223433650189,"Dec 27, 2021",244,863,9.4K,
interview with ,,@beeple,https://twitter.com/beeple/status/1475739612404457472,"Dec 28, 2021",47,99,518,
"yep…

",,@beeple,https://twitter.com/beeple/status/1475483986126417920,"Dec 27, 2021",38,64,216,
BLUE PERIOD,https://pbs.twimg.com/media/FHjsSbuXwAgz6cy?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1475188719829327876,"Dec 26, 2021",173,348,4.2K,
"WTFFF, Just happened to see this in our hotel gift shop…. Middle East version of ",https://pbs.twimg.com/media/FHisOZNWQAMHplH?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1475118261893271558,"Dec 26, 2021",94,186,1.5K,
WEB2,https://pbs.twimg.com/media/FHeiG6TXIAk3exX?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1474826461995483139,"Dec 25, 2021",324,833,9K,
A VERY META CHRISTMAS TO YOU AND YOURS! ,https://pbs.twimg.com/media/FHZS4YLXMA4zWMF?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1474457388510072834,"Dec 24, 2021",563,2.1K,23K,
DUBAI,https://pbs.twimg.com/media/FHUOm81XIAIITzU?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1474100565818941444,"Dec 23, 2021",230,408,5.1K,
OFFERING,https://pbs.twimg.com/media/FHMKdeQXMAYaqHu?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1473533097585041413,"Dec 21, 2021",212,308,3.8K,
NEW WORLD,https://pbs.twimg.com/media/FHQlWs7XMAILgkS?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1473844140953714689,"Dec 22, 2021",181,445,5.7K,
WEB5,https://pbs.twimg.com/media/FHHASvgX0AM0jdi?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1473170230079897600,"Dec 20, 2021",303,556,8K,
,https://pbs.twimg.com/media/FHBohRsVcAASLtZ?format=png&name=small,@beeple,https://twitter.com/beeple/status/1472943782219894787,"Dec 20, 2021",49,88,417,
VANILLA ICE CREAM,https://pbs.twimg.com/media/FHAyiJwX0Ac9Lax?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1472732831600328707,"Dec 19, 2021",97,189,2.8K,
GENESIS ICE CUBE,https://pbs.twimg.com/media/FG8gkWXXoAUMan3?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1472432211299287043,"Dec 18, 2021",177,408,5.3K,
KRUMPUS EVE,https://pbs.twimg.com/media/FG2Yh6FWQAEbvd-?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1472000394465271812,"Dec 17, 2021",115,326,4.3K,
 a look at the future ,,@beeple,https://twitter.com/beeple/status/1471621968860438540,"Dec 16, 2021",45,76,336,
LOVE,,@beeple,https://twitter.com/beeple/status/1471706017406894087,"Dec 16, 2021",257,274,4K,
tbt a few days ago when I said NFTs would of course be part of politics… ,https://pbs.twimg.com/media/FGu1LvnXoAYF3tE?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1471613079574175747,"Dec 16, 2021",112,131,971,
QUIET WORK,https://pbs.twimg.com/media/FGtBjMFX0AMJSJ9?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1471341825516617728,"Dec 15, 2021",105,322,4.1K,
A TRUE LEGEND ,,@beeple,https://twitter.com/beeple/status/1470815163771195394,"Dec 14, 2021",29,49,235,
EXP+1,https://pbs.twimg.com/media/FGiUdoCXEAIFkMf?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1470588519710081037,"Dec 13, 2021",135,331,3.4K,
LEGEND,,@beeple,https://twitter.com/beeple/status/1470555366224240644,"Dec 13, 2021",18,34,166,
DICK MEASURING CONTEST,,@beeple,https://twitter.com/beeple/status/1470272037721628672,"Dec 12, 2021",408,490,4.8K,
bruh. yer telling me… ,,@beeple,https://twitter.com/beeple/status/1470057285187739650,"Dec 12, 2021",54,37,430,
Honored to be on ,,@beeple,https://twitter.com/beeple/status/1470049173877764100,"Dec 12, 2021",71,77,562,
ORGANIC GROWTH,https://pbs.twimg.com/media/FGYYGZEXwAM916s?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1469888854635302914,"Dec 11, 2021",133,398,4.6K,
"ONE YEAR AGO TODAY i recorded this video hours before the historic 2020 collection drop (this is what set up Christie’s sale in March) the video was to explain “wtf is cryptoart” to my fans, which most had never heard of ",,@beeple,https://twitter.com/beeple/status/1469863509798408198,"Dec 11, 2021",205,481,3K,
ACRETION,https://pbs.twimg.com/media/FGTTGQeXMAEVrje?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1469531700417945601,"Dec 10, 2021",105,268,3K,
great article on dynamic art!!  this is an inevitable evolution of art so discussions like this are very much welcomed!!!!!  ,,@beeple,https://twitter.com/beeple/status/1469510726213582851,"Dec 10, 2021",24,51,283,
,https://pbs.twimg.com/media/FGOL8-DUcAEN3eV?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1469186635929735173,"Dec 10, 2021",45,69,500,
DREEZUS HAS RISEN ,https://pbs.twimg.com/media/FGOJnmUXEAIkDAy?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1469169370505089027,"Dec 9, 2021",145,468,4.4K,
"WOW!  amazing to see how far we have come this year!

bringing in new voices from the traditional art world to help provide art historical context as we ALL shape the future of this community is a huge plus for everyone!!  ",,@beeple,https://twitter.com/beeple/status/1468610665833189377,"Dec 8, 2021",28,44,290,
,,,,,,,,
I SEE THE FUTURE,https://pbs.twimg.com/media/FGI7nyjX0AERu77?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1468802210310066176,"Dec 8, 2021",261,290,4.4K,
THE BIRTH OF JESUS,https://pbs.twimg.com/media/FGD0nIEWQAA6c4l?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1468443250667278339,"Dec 7, 2021",173,374,4.4K,
welp i think my work here on earth is done. ,,@beeple,https://twitter.com/beeple/status/1468290367053250562,"Dec 7, 2021",86,63,1K,
WOW!!!  super honored to be on this ,,@beeple,https://twitter.com/beeple/status/1468243227740413957,"Dec 7, 2021",49,55,419,
