Contenido,Imagen,Usuario,URL,fecha,comentarios,retweet,like,vistas
JEFF KOONS,https://pbs.twimg.com/media/E4dNaFVWUAA5Saw?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1407178560733958145,"Jun 21, 2021",62,170,2.4K,
*** 06.24.21 ***,,@beeple,https://twitter.com/beeple/status/1406986876708392963,"Jun 21, 2021",49,84,683,
FORTY YEARS OLD,https://pbs.twimg.com/media/E4YLByZWYAQluZT?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1406824174262403073,"Jun 20, 2021",113,256,3.7K,
CRYSTAL SPIDERS,https://pbs.twimg.com/media/E4SN-J1X0AAT4Ti?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1406405467652378628,"Jun 19, 2021",78,242,3.2K,
CROAK,https://pbs.twimg.com/media/E4N3dmTXwAELO3m?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1406099213621022720,"Jun 18, 2021",57,130,2.1K,
CHARLIE RED,https://pbs.twimg.com/media/E4It2-CVcAIbdOt?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1405736818226696197,"Jun 17, 2021",83,289,4K,
honored to be a part of curating this amazing collection!!! Thanks much to ,,@beeple,https://twitter.com/beeple/status/1405663637063208961,"Jun 17, 2021",38,69,376,
ZUCKERBORG,https://pbs.twimg.com/media/E4DkRDBWQAEG-ue?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1405374220855619586,"Jun 16, 2021",126,490,5.5K,
STRATO.9,https://pbs.twimg.com/media/E3-a32yXIAQKyjb?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1405012123789500416,"Jun 15, 2021",71,224,3K,
INNERSPACE,https://pbs.twimg.com/media/E35QofjWUAA-kS-?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1404649159869796352,"Jun 14, 2021",119,537,6.5K,
CREATE,https://pbs.twimg.com/media/E30HGSqXoAU30BU?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1404286524271775745,"Jun 13, 2021",86,401,4.7K,
MORNING SHIFT AT THE WORM FACTORY,https://pbs.twimg.com/media/E3uV6VxWEBAbdfq?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1403880652148248579,"Jun 12, 2021",70,161,2.8K,
call me.,,@beeple,https://twitter.com/beeple/status/1403809727457419267,"Jun 12, 2021",60,81,1.4K,
MATING RITUAL,https://pbs.twimg.com/media/E3p0ZD6XMAEXETD?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1403562270714744834,"Jun 11, 2021",73,229,2.8K,
NATURAL HISTORY,https://pbs.twimg.com/media/E3fg-t2WUAMGIwb?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1402837363273965571,"Jun 9, 2021",105,357,4.5K,
PUNK #7523,https://pbs.twimg.com/media/E3kqAriXwAATzC4?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1403199882794569728,"Jun 10, 2021",177,406,4.9K,
WE USED TO BE GIANTS,https://pbs.twimg.com/media/E3Z3uLpXIAAI4ct?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1402440009895063553,"Jun 8, 2021",128,417,5.8K,
THE GAME,https://pbs.twimg.com/media/E3VOKf9WYAgG-4o?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1402112948957499392,"Jun 7, 2021",112,356,4.7K,
retweeting this since I correctly predicted fight ,https://pbs.twimg.com/media/E3O9XtwWEAA2ANV?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1401769351582257152,"Jun 7, 2021",62,228,3.6K,
HAHAHAHAHHAHAHAHA - wait until end. ,,@beeple,https://twitter.com/beeple/status/1402072344479272961,"Jun 7, 2021",69,140,1.7K,
MAYWEATHER v. LOGAN PAUL ,https://pbs.twimg.com/media/E3O9XtwWEAA2ANV?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1401672308146724867,"Jun 6, 2021",218,774,7.8K,
 had a great time chatting with ,,@beeple,https://twitter.com/beeple/status/1401568722473586690,"Jun 6, 2021",22,11,270,
LIFE,https://pbs.twimg.com/media/E3KWL2FWQAMOnxR?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1401347579678429193,"Jun 5, 2021",71,141,2.5K,
,,@beeple,https://twitter.com/beeple/status/1401235488598548486,"Jun 5, 2021",14,4,115,
REFLECTED LIGHT,https://pbs.twimg.com/media/E3E3XhVX0AYhaP3?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1400962065737650187,"Jun 4, 2021",123,555,6.2K,
MIAMI BTC,https://pbs.twimg.com/media/E2_y0CnWQAU3hU7?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1400605113618780161,"Jun 3, 2021",110,368,4.7K,
STACKS ON STACKS,https://pbs.twimg.com/media/E26jupzWQAAkCFA?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1400236590761402368,"Jun 2, 2021",150,402,4.9K,
,,,,,,,,
MEEBITS VS. BAYC,https://pbs.twimg.com/media/E2xKzpQX0AQEqGu?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1399576206375272455,"May 31, 2021",231,416,2.7K,
REVENGE OF THE PLANET OF THE BORED APES,https://pbs.twimg.com/media/E22UoaFXoAQlfue?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1399938628235710464,"Jun 1, 2021",198,579,4.7K,
SEVENTH EXTINCTION LEVEL EVENT,https://pbs.twimg.com/media/E2sBS53XoAsKD5G?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1399213817939247107,"May 30, 2021",68,229,3.3K,
CATCH-UP,https://pbs.twimg.com/media/E2mps9yWYAIKOGl?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1398836366616768512,"May 29, 2021",215,954,8.7K,
Such an amazing honor sir!!!! ,https://pbs.twimg.com/media/E2ebyMSUYAQtv1-?format=png&name=small,@beeple,https://twitter.com/beeple/status/1398647940110032898,"May 29, 2021",61,123,1.5K,
Hahahah!!! ,,@beeple,https://twitter.com/beeple/status/1398699257096556546,"May 29, 2021",39,50,965,
amazing!!! ,,@beeple,https://twitter.com/beeple/status/1398647462999511042,"May 29, 2021",57,82,782,
GENEVIÈVE GAUCKLER,https://pbs.twimg.com/media/E2htLN7WEAAFAIO?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1398487770503524352,"May 28, 2021",62,168,2.3K,
PEPPORONI POWER STRUCTURE,https://pbs.twimg.com/media/E2ckmUVXIAcaoo_?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1398126693198479362,"May 27, 2021",155,392,5K,
the very VERY hungry caterpillar  ,,@beeple,https://twitter.com/beeple/status/1397763946300461056,"May 26, 2021",123,979,8.5K,
Pumped af to talk with ,https://pbs.twimg.com/media/E2UlE8VWEAInsIZ?format=jpg&name=900x900,@beeple,https://twitter.com/beeple/status/1397622171174850562,"May 26, 2021",23,34,439,
CLUSTER-F,https://pbs.twimg.com/media/E2SRUUYXEAEniTO?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1397401911821750279,"May 25, 2021",81,198,3.2K,
PILGRIMAGE,https://pbs.twimg.com/media/E2NHyCOXsAAlGsx?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1397039492981211140,"May 24, 2021",132,500,6K,
 super dope!!!! Thanks much!!! ,,@beeple,https://twitter.com/beeple/status/1396922654481960960,"May 24, 2021",13,23,322,
TECHNOKING,https://pbs.twimg.com/media/E2H-EmXWUAE0gUK?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1396677111469985795,"May 23, 2021",108,340,5.5K,
BEHOLDER,https://pbs.twimg.com/media/E2C0j7OXIAMYT4b?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1396314711935889409,"May 22, 2021",213,992,10K,
"Of course closer, while of course not REMOTELY perfect, the concept of digital ownership is definitely going to be “a thing” moving forward, like it or not. ",,@beeple,https://twitter.com/beeple/status/1396610865487650818,"May 23, 2021",35,45,625,
11-YEAR-OLD DOPE SHIT ,https://pbs.twimg.com/media/E19q8vhWQAA86Ac?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1395952340348383236,"May 21, 2021",95,390,5.7K,
ENDING NOW!!!! THE FUCKING FIRST COVER OF ,,@beeple,https://twitter.com/beeple/status/1395921448632557568,"May 21, 2021",32,48,441,
could not appreciate you vote of confidence more!!!  Will do everything in my power to make sure this was an amazing decision!! ,,@beeple,https://twitter.com/beeple/status/1395889819688087553,"May 21, 2021",21,24,458,
 THANKS MUCH to all who bid!!!!! ,https://pbs.twimg.com/media/E161Js-WEAMeR9N?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1395777227707531268,"May 21, 2021",50,97,1.1K,
ONE HOUR LEFT!!!  ,,@beeple,https://twitter.com/beeple/status/1395730067112792067,"May 21, 2021",20,50,486,
THUMBGATE ,https://pbs.twimg.com/media/E14hVMXXsAYlpDb?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1395589720009289730,"May 20, 2021",171,243,5.3K,
in clubhouse how to talk about the ⁦,,@beeple,https://twitter.com/beeple/status/1395517412536111107,"May 20, 2021",18,24,241,
The honor is absolutely all mine!!! ,,@beeple,https://twitter.com/beeple/status/1395240303758647298,"May 19, 2021",38,41,681,
CRYPTO WINTER,https://pbs.twimg.com/media/E1zYDE1WUAIuVwX?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1395227633835823105,"May 19, 2021",330,1.1K,12K,
insanely honored to be a part of this historic drop with the first ever issue of ,https://pbs.twimg.com/media/E1wUiTeWYAUeqBr?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1395018198064500739,"May 19, 2021",113,166,1.4K,
DESTRUCTIVE LIGHT,https://pbs.twimg.com/media/E1uM9gXWEAQQ-Uh?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1394864433525055491,"May 18, 2021",241,1.7K,18K,
pumped as hell to be joining the advisor board at ,,@beeple,https://twitter.com/beeple/status/1394661822628827138,"May 18, 2021",60,155,1.3K,
,,@beeple,https://twitter.com/beeple/status/1394660414491926535,"May 18, 2021",31,34,482,
shit just got real as FUCK.,https://pbs.twimg.com/media/E1novTXUcAE8CAS?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1394401464068366337,"May 17, 2021",246,254,8.7K,
DUOTONE,https://pbs.twimg.com/media/E1k4fexUYAQVebq?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1394207773223653381,"May 17, 2021",61,168,3.1K,
KING MOON BEAM,https://pbs.twimg.com/media/E1ezzqlVoAALBME?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1393780320365735937,"May 15, 2021",165,538,7.1K,
NATURALLY OCCURING EMOJI,https://pbs.twimg.com/media/E1aL0LOVUAAGunj?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1393454910440570885,"May 15, 2021",137,605,8K,
please take some time to check out these amazing works and huge congrats to ,https://pbs.twimg.com/media/E1W2Vr7VoAUVgWf?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1393419496447045634,"May 14, 2021",51,106,606,
ISLAND GRADIENT,https://pbs.twimg.com/media/E1V9m21VEAMtYBC?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1393157776944234500,"May 14, 2021",60,209,3.5K,
ELON VS. BITCOIN,https://pbs.twimg.com/media/E1Qhp1DVgAsRSQQ?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1392775281631391744,"May 13, 2021",615,2.6K,21K,
For those interested in some alternate use cases for NFT’s I would definitely check this out!!!  I think using NFT’s for access like this is  super powerful idea and one we’ve just barely scratched surface of... amazing to see ,https://pbs.twimg.com/media/E1JM2XyX0AEEV0r?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1392517781094998020,"May 12, 2021",74,122,959,
HAWAII,https://pbs.twimg.com/media/E1K9U0NVkAQRBFP?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1392383423688314881,"May 12, 2021",183,541,7.4K,
SPEARFISHING ON SHROOMS,https://pbs.twimg.com/media/E1E-wcmWUAQCaDy?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1391963201819000834,"May 10, 2021",161,596,7.6K,
MOTHER'S DAY,https://pbs.twimg.com/media/E0_uFEMWUAYNNJF?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1391592637472313345,"May 9, 2021",80,291,4.3K,
,https://pbs.twimg.com/media/E0yKBEFVEAINX4B?format=jpg&name=900x900,@beeple,https://twitter.com/beeple/status/1391540933066436608,"May 9, 2021",45,100,549,
EMPTY HEART,https://pbs.twimg.com/media/E06a0PEWUAMQiHV?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1391220428757159937,"May 8, 2021",103,306,4.2K,
RUN,https://pbs.twimg.com/media/E000JTrXIAE-ml7?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1390825217593946115,"May 7, 2021",195,677,8.5K,
TECHNOJESUSKING,https://pbs.twimg.com/media/E0wVAKdXMAQjy61?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1390509483969990656,"May 6, 2021",108,319,4.6K,
,,@beeple,https://twitter.com/beeple/status/1390805162533470209,"May 7, 2021",32,18,282,
PHOTOSYNTHESIS,https://pbs.twimg.com/media/E0qZqJIXEAQZLsD?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1390092522622492678,"May 5, 2021",106,299,4.8K,
MAY THE FOURTH,https://pbs.twimg.com/media/E0lhK2MXoAgrhY2?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1389748838324441089,"May 4, 2021",276,1.5K,15K,
Absolutely amazing to hear!!!!! ,,@beeple,https://twitter.com/beeple/status/1389685879401295880,"May 4, 2021",65,46,1.1K,
SIMULATION RIFT 7,https://pbs.twimg.com/media/E0g-RzMWYAEuSXZ?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1389429342762057729,"May 3, 2021",88,219,3.1K,
,https://pbs.twimg.com/media/E0fe-k6XoAUNpDD?format=jpg&name=900x900,@beeple,https://twitter.com/beeple/status/1389324183285473285,"May 3, 2021",148,131,1.7K,
SS21,https://pbs.twimg.com/media/E0bxr_1XIAIu0H4?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1389063974595989505,"May 2, 2021",86,145,2.5K,
"HOLY SHITTTTTT!!!!111 WOWOWOW.  

insanely honored by the amazing support.  If it’s not abundantly clear, I could not have had more fun making this artwork and it’s amazing to see it resonate with so many people. 

And congrats to  ",,@beeple,https://twitter.com/beeple/status/1389030441835974664,"May 2, 2021",120,55,823,
STILL GOING!!!!! ,,@beeple,https://twitter.com/beeple/status/1389010555193774080,"May 2, 2021",51,35,468,
" 5 MINUTES!!!!

",https://pbs.twimg.com/media/E0a9dIIWEAYEuTw?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1389005847985065984,"May 2, 2021",37,37,602,
"LEADERBOARD ENDING IN 30 minutes
FLOOR at $21K - top 100 bids receive NFT and physicals 

",,@beeple,https://twitter.com/beeple/status/1389000033320714241,"May 2, 2021",36,30,334,
"“30K” - DAY 4995
EDITION OF ONE
24K GOLD BASE 
ENDS AT 7PM EST

",https://pbs.twimg.com/media/E0aoIn9XMAcPsz9?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1388982405940367360,"May 2, 2021",28,42,519,
I'm discussing “BEEPLE: SS 2021 ,,@beeple,https://twitter.com/beeple/status/1388968369983004679,"May 2, 2021",15,33,236,
 PSA FOR SPRING COLLECTION ,,@beeple,https://twitter.com/beeple/status/1388938756930121730,"May 2, 2021",158,271,2.4K,
"ALIVE 

EDITION OF THREE / SILENT AUCTION
**closes at 5PM EST**

",,@beeple,https://twitter.com/beeple/status/1388951962436112384,"May 2, 2021",53,35,416,
,,@beeple,https://twitter.com/beeple/status/1388923545573601280,"May 2, 2021",80,46,573,
BIOLOGICAL COLLECTIBLE ,,@beeple,https://twitter.com/beeple/status/1388915601280704516,"May 2, 2021",68,38,410,
,,@beeple,https://twitter.com/beeple/status/1388931374585876484,"May 2, 2021",24,11,185,
