Contenido,Imagen,Usuario,URL,fecha,comentarios,retweet,like,vistas
" - EDITION OF ONE
CLOSES IN 15 MINUTES 

",,@beeple,https://twitter.com/beeple/status/1388640998994153475,"May 1, 2021",42,40,425,
"EDITION OF ONE - 20 MINUTES LEFT. 

",,@beeple,https://twitter.com/beeple/status/1388624610158120961,"May 1, 2021",60,30,530,
Rest assured we’re looking very closely at the raffle winners and will be absolutely certain these go to real people and not bots. ,https://pbs.twimg.com/media/E0VfkWxXsAQb078?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1388621142869565446,"May 1, 2021",392,132,2.6K,
5 MINUTES!!!!!  ,,@beeple,https://twitter.com/beeple/status/1388613152712036353,"May 1, 2021",187,195,1.4K,
6PM _ 11 QUESTIONS - $1 RAFFLE _ ,,@beeple,https://twitter.com/beeple/status/1388531628507553798,"May 1, 2021",148,138,1.3K,
"HOLY BABY JESUS  - 2 DAYS LEFT 
",,@beeple,https://twitter.com/beeple/status/1388379000867786752,"May 1, 2021",51,52,536,
OOF.,https://pbs.twimg.com/media/E0RhvVmWEAUM5Jn?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1388342193379811332,"Apr 30, 2021",87,248,3.8K,
stay classy San Diego ,,@beeple,https://twitter.com/beeple/status/1388280600952545289,"Apr 30, 2021",287,72,1K,
"confuie, first bid!!! hope your bid holds!!!!!! ",https://pbs.twimg.com/media/E0Qd0zaWUAQdc_3?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1388267391222697989,"Apr 30, 2021",62,23,613,
.  Sounds like people miiiiiiiiight be sharing some answers in here....... ,,@beeple,https://twitter.com/beeple/status/1388275576478261248,"Apr 30, 2021",106,24,311,
"NCKixjsmalzmxngmekzivnslalivkek mxleowodmcmgldlaj kale - too nervous to type !!! 

10 MINUTES  _",,@beeple,https://twitter.com/beeple/status/1388264596688064517,"Apr 30, 2021",178,55,748,
the quiz will open in an hour.  There will be 7 questions about the everydays that will need to be answered correctly before entering the the raffle!   You will have 45 minutes!!! good luck!!!!! ,,@beeple,https://twitter.com/beeple/status/1388247853018058752,"Apr 30, 2021",206,105,956,
"EDITION OF ONE - 24K GOLD BASE 

",,@beeple,https://twitter.com/beeple/status/1388222768097939456,"Apr 30, 2021",147,189,2K,
updated the schedule....,https://pbs.twimg.com/media/E0Pkt9GXMAUdjlW?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1388204593285316608,"Apr 30, 2021",85,76,970,
tfw when u slip a giant wiener onto CNBC ,https://pbs.twimg.com/media/E0PBDmjWUAAhzbp?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1388165381349588995,"Apr 30, 2021",246,608,6.8K,
TODAY _ 7PM EST ,,@beeple,https://twitter.com/beeple/status/1388097853348884480,"Apr 30, 2021",122,264,2.4K,
NOT THE PRODUCT - art directed by ,https://pbs.twimg.com/media/E0Ml4KyWYAMtm3l?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1387994761836048384,"Apr 29, 2021",77,120,2K,
SS21 _ SCHEDULE ,https://pbs.twimg.com/media/E0KzexuXoAM3Hb3?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1387868982607290370,"Apr 29, 2021",158,205,1.9K,
DISCHARGE,https://pbs.twimg.com/media/E0HOWL-WUAEBzX6?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1387617072411250688,"Apr 28, 2021",100,224,3.5K,
"will be speaking with The New Yorker live in 20 minutes!!!

",https://pbs.twimg.com/media/E0GFhENWUAEDd1Z?format=jpg&name=900x900,@beeple,https://twitter.com/beeple/status/1387536978074390533,"Apr 28, 2021",26,31,538,
,,,,,,,,
excited to host an AMA tonight on the Beeple collector’s discord!!! ,https://pbs.twimg.com/media/E0Fk3nzWEAUZCCv?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1387501086169341959,"Apr 28, 2021",33,28,510,
R2-D2 ISLAND,https://pbs.twimg.com/media/E0CEPByXIAEvVHX?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1387254167572525056,"Apr 27, 2021",134,422,5.7K,
SS21 _ ,,@beeple,https://twitter.com/beeple/status/1387481944821321733,"Apr 28, 2021",81,103,1.4K,
INSANELY HONORED to have my artwork featured on the cover of TIME.   ,https://pbs.twimg.com/media/Ez_gP0zX0AQnzpn?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1387093056030134272,"Apr 27, 2021",182,476,4.1K,
SS21: ,https://pbs.twimg.com/media/Ez_kYpJXsAA9KDB?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1387078685216366599,"Apr 27, 2021",133,93,1.1K,
LIGHT AND DARK,https://pbs.twimg.com/media/Ez86sWSWQAAVE_5?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1386891777504862210,"Apr 26, 2021",103,153,2.9K,
SPRING COLLECTION 2021 _$1 raffle ,,@beeple,https://twitter.com/beeple/status/1386670534482616327,"Apr 26, 2021",208,219,2.3K,
BATTLE,https://pbs.twimg.com/media/Ez3xq2kWYAARmst?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1386530267796549633,"Apr 25, 2021",130,282,3.8K,
IN THE KITCHEN,https://pbs.twimg.com/media/EzymcPAWQAIXgeW?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1386165927230705664,"Apr 24, 2021",117,260,4K,
SPRING/SUMMER COLLECTION 2021 _ ,,@beeple,https://twitter.com/beeple/status/1386514789959180288,"Apr 25, 2021",178,275,2.6K,
