Contenido,Imagen,Usuario,URL,fecha,comentarios,retweet,like,vistas
,https://pbs.twimg.com/media/FN5-K9bVgAAvj-2?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1503808407110828035,"Mar 15, 2022",45,90,375,
CHILD,https://pbs.twimg.com/media/FN2iE6GXwAADES-?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1503536132117696516,"Mar 14, 2022",193,746,5.4K,
PSYHCEDELIC COMPUTING,https://pbs.twimg.com/media/FNxLH6PVsAU3X7E?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1503159105950679042,"Mar 13, 2022",276,891,7K,
if you are out at SXSW definitely check out doodle space.  so dope!!! ,,@beeple,https://twitter.com/beeple/status/1503111130893410311,"Mar 13, 2022",29,99,630,
YUGA LABS,https://pbs.twimg.com/media/FNsaqiRX0AYlvCT?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1502824275929088006,"Mar 12, 2022",340,956,8K,
Had a blast talking with ,https://pbs.twimg.com/media/FNr2dGEVgAAkRH-?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1502805038971899908,"Mar 12, 2022",31,51,285,
SXSW!!! 4PM TODAY!!! ,https://pbs.twimg.com/media/FNqNkBlXIAcSUST?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1502699952383868930,"Mar 12, 2022",20,45,158,
SXSW 4PM TODAYYYYY!!!! ,https://pbs.twimg.com/media/FNqNkBlXIAcSUST?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1502699738805714946,"Mar 12, 2022",10,35,81,
ONE YEAR LATER,https://pbs.twimg.com/media/FNnfo9KWQAEh1lF?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1502478047198470145,"Mar 11, 2022",158,355,4.3K,
"

AUSTIN!!! pumped for tonight!!! come say hey to the totes cutest DAO!!! ",,@beeple,https://twitter.com/beeple/status/1502342057301528583,"Mar 11, 2022",23,42,168,
 ,,@beeple,https://twitter.com/beeple/status/1502296636403466249,"Mar 11, 2022",67,124,1K,
,https://pbs.twimg.com/media/FNf8PU5UcAs69bL?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1502274634208751621,"Mar 11, 2022",29,33,235,
Cannot believe it has been one year since this auction. Hard to put into words how much things have changed in not just my life but the world since then.    Insanely thankful to ,https://pbs.twimg.com/media/FNkrLBJXwAAdPf7?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1502279423260864513,"Mar 11, 2022",98,176,1.1K,
G,https://pbs.twimg.com/media/FNiyNmYVgAA5U3M?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1502146659014385664,"Mar 10, 2022",239,511,3.8K,
STILL STANDING ,https://pbs.twimg.com/media/FNdpA9zWQAA_Ga_?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1501784696543457280,"Mar 9, 2022",177,675,5.7K,
,,@beeple,https://twitter.com/beeple/status/1501739181688688647,"Mar 9, 2022",50,80,353,
,https://pbs.twimg.com/media/FNbXrCyUUAAjQ78?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1501677745755070475,"Mar 9, 2022",28,76,338,
ILLUMINATI,https://pbs.twimg.com/media/FNNNYSxXwAEchwq?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1500628296064815105,"Mar 6, 2022",124,361,3.7K,
EVERYTHING AT ONCE,,@beeple,https://twitter.com/beeple/status/1501019072116543489,"Mar 7, 2022",124,341,2.8K,
OPENING,https://pbs.twimg.com/media/FND1vbzWUAA0M6p?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1499969052768456705,"Mar 4, 2022",116,253,2.9K,
FUTURE VISION,https://pbs.twimg.com/media/FNJeJz7WUAY80w9?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1500365339753951235,"Mar 6, 2022",118,306,3.1K,
wait a sec… what’s that behind jimmy????? ,,@beeple,https://twitter.com/beeple/status/1499940138440433665,"Mar 4, 2022",72,69,698,
,,@beeple,https://twitter.com/beeple/status/1499813509240135684,"Mar 4, 2022",21,67,513,
write up on the show opening last night.  this is still available to view at jack Hanley gallery until the 19th!!! ,,@beeple,https://twitter.com/beeple/status/1499868866041851905,"Mar 4, 2022",30,66,293,
WTFFF happened yesterday?!?!! ,,@beeple,https://twitter.com/beeple/status/1499766239325003776,"Mar 4, 2022",53,57,937,
,,@beeple,https://twitter.com/beeple/status/1499397307560693764,"Mar 3, 2022",24,46,225,
DROWNING,https://pbs.twimg.com/media/FM5lZUIXEAEO29s?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1499247982415421442,"Mar 2, 2022",228,896,7.4K,
huge congrats!!!  great work!  and huge thanks as well to  ,,@beeple,https://twitter.com/beeple/status/1499231849427750912,"Mar 2, 2022",23,47,196,
only the beginning… ,https://pbs.twimg.com/media/FMyIVN2XwAcYktV?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1499151453201608708,"Mar 2, 2022",30,60,314,
Ends 5pm EST today!!! Amazing work!!! ,https://pbs.twimg.com/media/FMt1fuFWQAAt2hP?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1499096562466791425,"Mar 2, 2022",23,59,202,
Come hang at 6pm EST and don’t miss the end of the Time Ukraine charity pieces ending at 5pm EST!!!! So many great pieces from some amazing artists!!!!  ,,@beeple,https://twitter.com/beeple/status/1499095659328245763,"Mar 2, 2022",16,47,120,
FUCK PUTIN,https://pbs.twimg.com/media/FMzlKcaXoAI1YIS?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1498824790727090186,"Mar 1, 2022",463,1.9K,11K,
"hey all!   we're trying to get a rough head count for the opening, please RSVP if you plan on attending!!!  excited to see everyone this Thursday!!!!!!!!!  ",,@beeple,https://twitter.com/beeple/status/1498719596794322952,"Mar 1, 2022",47,52,190,
REFLECTIONS ON DEATH,https://pbs.twimg.com/media/FMvd4xeXoAIJu27?format=jpg&name=small,@beeple,https://twitter.com/beeple/status/1498535295867834370,"Feb 28, 2022",64,186,2.3K,
